experiment,experiment_label,negative_strategy,feature_set,model_name,feature_name,importance,abs_importance,rank
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,LogisticRegressionElasticNet,missense_count,0.24281106745363087,0.24281106745363087,9
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,LogisticRegressionElasticNet,ranking_score_v4,0.2106912098280253,0.2106912098280253,10
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,LogisticRegressionElasticNet,normal_lung_tpm,0.12445643356340944,0.12445643356340944,11
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,LogisticRegressionElasticNet,nonsynonymous_mutation_count,0.10224927074014538,0.10224927074014538,12
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,LogisticRegressionElasticNet,max_tumor_expression,0.07548879402807948,0.07548879402807948,13
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,LogisticRegressionElasticNet,nonsense_count,0.0742193856301018,0.0742193856301018,14
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,LogisticRegressionElasticNet,frameshift_count,0.04775141392724798,0.04775141392724798,15
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,LogisticRegressionElasticNet,safety_penalty,0.04085167145846676,0.04085167145846676,16
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,LogisticRegressionElasticNet,safety_score,-0.04085167145843254,0.04085167145843254,17
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,LogisticRegressionElasticNet,expression_score,0.034472109275476906,0.034472109275476906,18
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,LogisticRegressionElasticNet,expression_detection_rate,-0.01585404615547678,0.01585404615547678,19
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,LogisticRegressionElasticNet,expression_detected_samples,-0.01585404615546806,0.01585404615546806,20
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,RandomForestClassifier,max_tumor_expression,0.09483667444777129,0.09483667444777129,1
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,RandomForestClassifier,ranking_score_v4,0.0911134662643754,0.0911134662643754,2
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,RandomForestClassifier,ranking_score_v3,0.0861892105305378,0.0861892105305378,3
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,RandomForestClassifier,normal_lung_tpm,0.08559391355411415,0.08559391355411415,4
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,RandomForestClassifier,expression_score,0.08106536678439133,0.08106536678439133,5
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,RandomForestClassifier,mean_tumor_expression,0.08104202050182954,0.08104202050182954,6
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,RandomForestClassifier,median_tumor_expression,0.07680735826448677,0.07680735826448677,7
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,RandomForestClassifier,missense_count,0.04351966593688298,0.04351966593688298,8
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,RandomForestClassifier,nonsynonymous_mutation_count,0.04304493020761581,0.04304493020761581,9
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,RandomForestClassifier,mutated_samples,0.04074948087467965,0.04074948087467965,10
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,RandomForestClassifier,mutated_patients,0.04019254167933288,0.04019254167933288,11
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,RandomForestClassifier,mutation_frequency_score,0.040132480683164634,0.040132480683164634,12
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,RandomForestClassifier,mutation_count,0.03931770011526325,0.03931770011526325,13
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,RandomForestClassifier,protein_impact_score,0.03614758400551965,0.03614758400551965,14
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,RandomForestClassifier,expression_detection_rate,0.03499264902463222,0.03499264902463222,15
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,RandomForestClassifier,expression_detected_samples,0.03450768847884708,0.03450768847884708,16
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,RandomForestClassifier,nonsense_count,0.02075468576964701,0.02075468576964701,17
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,RandomForestClassifier,frameshift_count,0.01446556994235168,0.01446556994235168,18
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,RandomForestClassifier,safety_penalty,0.007792526908099418,0.007792526908099418,19
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,RandomForestClassifier,safety_score,0.007734486026457452,0.007734486026457452,20
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,XGBoost,mutated_patients,0.17609001696109772,0.17609001696109772,1
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,XGBoost,nonsynonymous_mutation_count,0.11666356772184372,0.11666356772184372,2
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,XGBoost,mutated_samples,0.06767747551202774,0.06767747551202774,3
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,XGBoost,expression_score,0.06752143800258636,0.06752143800258636,4
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,XGBoost,ranking_score_v4,0.06593982875347137,0.06593982875347137,5
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,XGBoost,mean_tumor_expression,0.052870042622089386,0.052870042622089386,6
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,XGBoost,ranking_score_v3,0.05242248624563217,0.05242248624563217,7
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,XGBoost,normal_lung_tpm,0.05151659622788429,0.05151659622788429,8
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,XGBoost,median_tumor_expression,0.05084522068500519,0.05084522068500519,9
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,XGBoost,max_tumor_expression,0.05071800947189331,0.05071800947189331,10
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,XGBoost,expression_detected_samples,0.049117524176836014,0.049117524176836014,11
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,XGBoost,missense_count,0.04478519782423973,0.04478519782423973,12
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,XGBoost,nonsense_count,0.04145561158657074,0.04145561158657074,13
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,XGBoost,protein_impact_score,0.04044245928525925,0.04044245928525925,14
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,XGBoost,mutation_count,0.03791535645723343,0.03791535645723343,15
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,XGBoost,frameshift_count,0.03401920944452286,0.03401920944452286,16
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,XGBoost,expression_detection_rate,0.0,0.0,17
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,XGBoost,mutation_frequency_score,0.0,0.0,18
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,XGBoost,safety_score,0.0,0.0,19
E_clean_negatives_derived_scores,E) clean_negatives + derived_scores,clean_negatives,derived_scores,XGBoost,safety_penalty,0.0,0.0,20
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,mean_tumor_expression,-1.1566851862428502,1.1566851862428502,1
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,median_tumor_expression,0.9306962492779687,0.9306962492779687,2
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,mutation_count,-0.8402731084804267,0.8402731084804267,3
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,mutated_samples,0.5286438656588582,0.5286438656588582,4
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,mutated_patients,0.3677098341086224,0.3677098341086224,5
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,mutation_frequency_score,0.36770983410859065,0.36770983410859065,6
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,expression_score,0.3480402354358372,0.3480402354358372,7
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,missense_count,0.2578503290426861,0.2578503290426861,8
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,luad_relevance_score,0.22434669793286055,0.22434669793286055,9
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,targetability_score,0.15603089146332863,0.15603089146332863,10
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,normal_lung_tpm,0.1237965692677964,0.1237965692677964,11
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,dormancy_evidence_score,0.11898363665240622,0.11898363665240622,12
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,ranking_score_v3,0.10058773580408943,0.10058773580408943,13
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,nonsynonymous_mutation_count,0.08268577429411297,0.08268577429411297,14
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,nonsense_count,0.07672311107085632,0.07672311107085632,15
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,max_tumor_expression,0.07601835585856172,0.07601835585856172,16
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,ranking_score_v4,0.0749249521922123,0.0749249521922123,17
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,passenger_penalty,0.06390175032710897,0.06390175032710897,18
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,frameshift_count,0.044392810886569795,0.044392810886569795,19
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,expression_detected_samples,-0.014436308839332808,0.014436308839332808,20
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,expression_detection_rate,-0.014436308839309494,0.014436308839309494,21
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,safety_score,0.011901614687148175,0.011901614687148175,22
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,safety_penalty,-0.011901614687147627,0.011901614687147627,23
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,LogisticRegressionElasticNet,protein_impact_score,-0.009396917853615868,0.009396917853615868,24
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,max_tumor_expression,0.09191716375879265,0.09191716375879265,1
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,ranking_score_v4,0.0904534164866528,0.0904534164866528,2
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,ranking_score_v3,0.08575534315338672,0.08575534315338672,3
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,normal_lung_tpm,0.08398012766690682,0.08398012766690682,4
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,mean_tumor_expression,0.08063862796990998,0.08063862796990998,5
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,expression_score,0.08014761094327082,0.08014761094327082,6
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,median_tumor_expression,0.07622295579139245,0.07622295579139245,7
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,mutated_samples,0.04297767182857184,0.04297767182857184,8
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,missense_count,0.04263553197401601,0.04263553197401601,9
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,nonsynonymous_mutation_count,0.04129897524169487,0.04129897524169487,10
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,mutated_patients,0.04126230148056363,0.04126230148056363,11
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,mutation_frequency_score,0.04099043437277301,0.04099043437277301,12
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,mutation_count,0.039947292211966245,0.039947292211966245,13
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,protein_impact_score,0.036923443694176356,0.036923443694176356,14
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,expression_detection_rate,0.03572956914325149,0.03572956914325149,15
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,expression_detected_samples,0.03557988339462801,0.03557988339462801,16
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,nonsense_count,0.021039630408364825,0.021039630408364825,17
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,frameshift_count,0.015055498630348187,0.015055498630348187,18
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,safety_score,0.008652972047379219,0.008652972047379219,19
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,safety_penalty,0.00861650688403238,0.00861650688403238,20
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,dormancy_evidence_score,5.800402551638161e-05,5.800402551638161e-05,21
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,luad_relevance_score,5.282970062886611e-05,5.282970062886611e-05,22
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,targetability_score,3.280762498247399e-05,3.280762498247399e-05,23
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,RandomForestClassifier,passenger_penalty,3.140156679404818e-05,3.140156679404818e-05,24
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,mutated_patients,0.17609001696109772,0.17609001696109772,1
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,nonsynonymous_mutation_count,0.11666356027126312,0.11666356027126312,2
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,mutated_samples,0.06767746806144714,0.06767746806144714,3
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,expression_score,0.06752143055200577,0.06752143055200577,4
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,ranking_score_v4,0.06593982875347137,0.06593982875347137,5
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,mean_tumor_expression,0.05287003889679909,0.05287003889679909,6
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,ranking_score_v3,0.05242248252034187,0.05242248252034187,7
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,normal_lung_tpm,0.051516592502593994,0.051516592502593994,8
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,median_tumor_expression,0.05084521695971489,0.05084521695971489,9
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,max_tumor_expression,0.05071800574660301,0.05071800574660301,10
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,expression_detected_samples,0.049117524176836014,0.049117524176836014,11
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,missense_count,0.04478519409894943,0.04478519409894943,12
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,nonsense_count,0.04145560786128044,0.04145560786128044,13
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,protein_impact_score,0.04044245555996895,0.04044245555996895,14
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,mutation_count,0.03791535645723343,0.03791535645723343,15
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,frameshift_count,0.03401920944452286,0.03401920944452286,16
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,expression_detection_rate,0.0,0.0,17
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,mutation_frequency_score,0.0,0.0,18
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,safety_score,0.0,0.0,19
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,safety_penalty,0.0,0.0,20
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,luad_relevance_score,0.0,0.0,21
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,targetability_score,0.0,0.0,22
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,dormancy_evidence_score,0.0,0.0,23
F_clean_negatives_knowledge_augmented,F) clean_negatives + knowledge_augmented,clean_negatives,knowledge_augmented,XGBoost,passenger_penalty,0.0,0.0,24
